k,n,dist,treatment_shift,test_name,alpha,rejection_rate
4,2,F1,37.752808988764045,JT_test,0.05,0.42096
4,2,F1,37.752808988764045,DD_test,0.05,0.84664
4,2,F1,37.752808988764045,JT_test,0.1,0.57442
4,2,F1,37.752808988764045,DD_test,0.1,0.9754
4,2,F1,38.539325842696634,JT_test,0.01,0.09078
4,2,F1,38.539325842696634,DD_test,0.01,0.27034
4,2,F1,38.539325842696634,JT_test,0.05,0.42522
4,2,F1,38.539325842696634,DD_test,0.05,0.85624
4,2,F1,38.539325842696634,JT_test,0.1,0.58042
4,2,F1,38.539325842696634,DD_test,0.1,0.97962
4,2,F1,39.325842696629216,JT_test,0.01,0.09012
4,2,F1,39.325842696629216,DD_test,0.01,0.26734
4,2,F1,39.325842696629216,JT_test,0.05,0.42402
4,2,F1,39.325842696629216,DD_test,0.05,0.86186
4,2,F1,39.325842696629216,JT_test,0.1,0.57456
4,2,F1,39.325842696629216,DD_test,0.1,0.98186
4,2,F1,40.1123595505618,JT_test,0.01,0.09074
4,2,F1,40.1123595505618,DD_test,0.01,0.27308
4,2,F1,40.1123595505618,JT_test,0.05,0.42472
4,2,F1,40.1123595505618,DD_test,0.05,0.87032
4,2,F1,40.1123595505618,JT_test,0.1,0.5807
4,2,F1,40.1123595505618,DD_test,0.1,0.98382
4,2,F1,40.89887640449438,JT_test,0.01,0.08824
4,2,F1,40.89887640449438,DD_test,0.01,0.2708
4,2,F1,40.89887640449438,JT_test,0.05,0.4226
4,2,F1,40.89887640449438,DD_test,0.05,0.8767
4,2,F1,40.89887640449438,JT_test,0.1,0.57824
4,2,F1,40.89887640449438,DD_test,0.1,0.98486
4,2,F1,41.68539325842697,JT_test,0.01,0.0888
4,2,F1,41.68539325842697,DD_test,0.01,0.27104
4,2,F1,41.68539325842697,JT_test,0.05,0.42342
4,2,F1,41.68539325842697,DD_test,0.05,0.8827
4,2,F1,41.68539325842697,JT_test,0.1,0.57912
4,2,F1,41.68539325842697,DD_test,0.1,0.9879
4,2,F1,42.47191011235955,JT_test,0.01,0.08964
4,2,F1,42.47191011235955,DD_test,0.01,0.27402
4,2,F1,42.47191011235955,JT_test,0.05,0.42166
4,2,F1,42.47191011235955,DD_test,0.05,0.8898
4,2,F1,42.47191011235955,JT_test,0.1,0.57994
4,2,F1,42.47191011235955,DD_test,0.1,0.9887
4,2,F1,43.258426966292134,JT_test,0.01,0.08988
4,2,F1,43.258426966292134,DD_test,0.01,0.27352
4,2,F1,43.258426966292134,JT_test,0.05,0.41992
4,2,F1,43.258426966292134,DD_test,0.05,0.8948
4,2,F1,43.258426966292134,JT_test,0.1,0.57602
4,2,F1,43.258426966292134,DD_test,0.1,0.99026
4,2,F1,44.044943820224724,JT_test,0.01,0.08858
4,2,F1,44.044943820224724,DD_test,0.01,0.2724
4,2,F1,44.044943820224724,JT_test,0.05,0.41922
4,2,F1,44.044943820224724,DD_test,0.05,0.90288
4,2,F1,44.044943820224724,JT_test,0.1,0.57764
4,2,F1,44.044943820224724,DD_test,0.1,0.99074
4,2,F1,44.831460674157306,JT_test,0.01,0.08942
4,2,F1,44.831460674157306,DD_test,0.01,0.27446
4,2,F1,44.831460674157306,JT_test,0.05,0.42256
4,2,F1,44.831460674157306,DD_test,0.05,0.90762
4,2,F1,44.831460674157306,JT_test,0.1,0.57852
4,2,F1,44.831460674157306,DD_test,0.1,0.99174
4,2,F1,45.61797752808989,JT_test,0.01,0.08822
4,2,F1,45.61797752808989,DD_test,0.01,0.26972
4,2,F1,45.61797752808989,JT_test,0.05,0.41734
4,2,F1,45.61797752808989,DD_test,0.05,0.91124
4,2,F1,45.61797752808989,JT_test,0.1,0.57468
4,2,F1,45.61797752808989,DD_test,0.1,0.99294
4,2,F1,46.40449438202248,JT_test,0.01,0.089
4,2,F1,46.40449438202248,DD_test,0.01,0.27756
4,2,F1,46.40449438202248,JT_test,0.05,0.4264
4,2,F1,46.40449438202248,DD_test,0.05,0.9198
4,2,F1,46.40449438202248,JT_test,0.1,0.58208
4,2,F1,46.40449438202248,DD_test,0.1,0.99458
4,2,F1,47.19101123595506,JT_test,0.01,0.08854
4,2,F1,47.19101123595506,DD_test,0.01,0.27694
4,2,F1,47.19101123595506,JT_test,0.05,0.42156
4,2,F1,47.19101123595506,DD_test,0.05,0.9234
4,2,F1,47.19101123595506,JT_test,0.1,0.57806
4,2,F1,47.19101123595506,DD_test,0.1,0.9951
4,2,F1,47.97752808988764,JT_test,0.01,0.088
4,2,F1,47.97752808988764,DD_test,0.01,0.27348
4,2,F1,47.97752808988764,JT_test,0.05,0.42172
